0, 0, 0
0.414917, -0.0751953, 0.643921
0.414917, -0.0751953, 0.643921
0.414917, -0.0751953, 0.643921
0.414917, -0.0751953, 0.643921
0.414917, -0.0751953, 0.643921
0.414917, -0.0751953, 0.643921
0.387085, -0.0506592, 0.664917
0.387085, -0.0506592, 0.664917
0.387085, -0.0506592, 0.664917
0.387085, -0.0506592, 0.664917
0.387085, -0.0506592, 0.664917
0.387085, -0.0506592, 0.664917
0.387085, -0.0506592, 0.664917
0.387085, -0.0506592, 0.664917
0.305054, -0.0108643, 0.636841
0.305054, -0.0108643, 0.636841
0.305054, -0.0108643, 0.636841
0.305054, -0.0108643, 0.636841
0.305054, -0.0108643, 0.636841
0.248413, 0.00524902, 0.608276
0.248413, 0.00524902, 0.608276
0.248413, 0.00524902, 0.608276
0.248413, 0.00524902, 0.608276
0.291138, -0.0123291, 0.650269
0.291138, -0.0123291, 0.650269
0.291138, -0.0123291, 0.650269
0.291138, -0.0123291, 0.650269
0.291138, -0.0123291, 0.650269
0.291138, -0.0123291, 0.650269
0.291138, -0.0123291, 0.650269
0.291138, -0.0123291, 0.650269
0.459839, -0.153564, 0.755249
0.459839, -0.153564, 0.755249
0.459839, -0.153564, 0.755249
0.459839, -0.153564, 0.755249
0.459839, -0.153564, 0.755249
0.459839, -0.153564, 0.755249
0.459839, -0.153564, 0.755249
0.596191, -0.466064, 0.531982
0.596191, -0.466064, 0.531982
0.596191, -0.466064, 0.531982
0.596191, -0.466064, 0.531982
0.596191, -0.466064, 0.531982
0.596191, -0.466064, 0.531982
0.596191, -0.466064, 0.531982
0.505127, -0.534302, 0.346802
0.505127, -0.534302, 0.346802
0.505127, -0.534302, 0.346802
0.505127, -0.534302, 0.346802
0.505127, -0.534302, 0.346802
0.505127, -0.534302, 0.346802
0.505127, -0.534302, 0.346802
0.505127, -0.534302, 0.346802
0.37915, -0.462524, 0.224609
0.37915, -0.462524, 0.224609
0.37915, -0.462524, 0.224609
0.37915, -0.462524, 0.224609
0.37915, -0.462524, 0.224609
0.37915, -0.462524, 0.224609
0.37915, -0.462524, 0.224609
0.373047, -0.393555, 0.21875
0.373047, -0.393555, 0.21875
0.373047, -0.393555, 0.21875
0.373047, -0.393555, 0.21875
0.373047, -0.393555, 0.21875
0.373047, -0.393555, 0.21875
0.359497, -0.295166, 0.230835
0.359497, -0.295166, 0.230835
0.359497, -0.295166, 0.230835
0.359497, -0.295166, 0.230835
0.381836, -0.276123, 0.247314
0.381836, -0.276123, 0.247314
0.381836, -0.276123, 0.247314
0.381836, -0.276123, 0.247314
0.381836, -0.276123, 0.247314
0.381836, -0.276123, 0.247314
0.381836, -0.276123, 0.247314
0.381836, -0.276123, 0.247314
0.589355, -0.468506, 0.703857
