0, 0, 0
0.539185, -0.446655, 0.731445
0.539185, -0.446655, 0.731445
0.539185, -0.446655, 0.731445
0.539185, -0.446655, 0.731445
0.539185, -0.446655, 0.731445
0.539185, -0.446655, 0.731445
0.539185, -0.446655, 0.731445
0.471924, -0.659058, 0.573486
0.471924, -0.659058, 0.573486
0.471924, -0.659058, 0.573486
0.471924, -0.659058, 0.573486
0.471924, -0.659058, 0.573486
0.471924, -0.659058, 0.573486
0.471924, -0.659058, 0.573486
0.428345, -0.667114, 0.44751
0.428345, -0.667114, 0.44751
0.428345, -0.667114, 0.44751
0.428345, -0.667114, 0.44751
0.428345, -0.667114, 0.44751
0.428345, -0.667114, 0.44751
0.428345, -0.667114, 0.44751
0.408447, -0.634277, 0.370728
0.408447, -0.634277, 0.370728
0.408447, -0.634277, 0.370728
0.408447, -0.634277, 0.370728
0.408447, -0.634277, 0.370728
0.408447, -0.634277, 0.370728
0.408447, -0.634277, 0.370728
0.507568, -0.533447, 0.43335
0.507568, -0.533447, 0.43335
0.507568, -0.533447, 0.43335
0.507568, -0.533447, 0.43335
0.507568, -0.533447, 0.43335
0.507568, -0.533447, 0.43335
0.548218, -0.322754, 0.67334
0.548218, -0.322754, 0.67334
0.548218, -0.322754, 0.67334
0.548218, -0.322754, 0.67334
0.548218, -0.322754, 0.67334
0.548218, -0.322754, 0.67334
0.548218, -0.322754, 0.67334
0.348267, -0.112793, 0.735352
0.348267, -0.112793, 0.735352
0.348267, -0.112793, 0.735352
0.348267, -0.112793, 0.735352
0.348267, -0.112793, 0.735352
0.348267, -0.112793, 0.735352
0.298828, -0.057373, 0.667847
0.298828, -0.057373, 0.667847
0.298828, -0.057373, 0.667847
0.298828, -0.057373, 0.667847
0.298828, -0.057373, 0.667847
0.298828, -0.057373, 0.667847
0.357178, -0.0942383, 0.713501
0.357178, -0.0942383, 0.713501
0.357178, -0.0942383, 0.713501
0.357178, -0.0942383, 0.713501
0.357178, -0.0942383, 0.713501
0.357178, -0.0942383, 0.713501
0.357178, -0.0942383, 0.713501
0.357178, -0.0942383, 0.821899
0.357178, -0.0942383, 0.821899
0.468262, -0.410767, 0.821899
0.468262, -0.410767, 0.821899
0.468262, -0.410767, 0.821899
0.468262, -0.410767, 0.821899
0.468262, -0.410767, 0.821899
0.468262, -0.410767, 0.821899
0.468262, -0.410767, 0.821899
0.568237, -0.443237, 0.567383
0.568237, -0.443237, 0.567383
0.568237, -0.443237, 0.567383
0.568237, -0.443237, 0.567383
0.568237, -0.443237, 0.567383
0.568237, -0.443237, 0.567383
0.514526, -0.405029, 0.385986
0.514526, -0.405029, 0.385986
0.514526, -0.405029, 0.385986
0.514526, -0.405029, 0.385986
0.514526, -0.405029, 0.385986
0.514526, -0.405029, 0.385986
0.42749, -0.358398, 0.296387
0.42749, -0.358398, 0.296387
0.42749, -0.358398, 0.296387
0.42749, -0.358398, 0.296387
0.42749, -0.358398, 0.296387
0.42749, -0.358398, 0.296387
0.42749, -0.358398, 0.296387
0.336426, -0.36145, 0.249146
0.336426, -0.36145, 0.249146
0.336426, -0.36145, 0.249146
0.336426, -0.36145, 0.249146
0.321289, -0.370728, 0.230835
0.321289, -0.370728, 0.230835
0.321289, -0.370728, 0.230835
0.321289, -0.370728, 0.230835
0.321289, -0.370728, 0.230835
0.29541, -0.351929, 0.233032
0.29541, -0.351929, 0.233032
0.29541, -0.351929, 0.233032
0.29541, -0.351929, 0.233032
0.29541, -0.351929, 0.233032
0.29541, -0.351929, 0.233032
0.29541, -0.351929, 0.233032
0.0528564, -0.193359, 0.311157
0.0528564, -0.193359, 0.311157
0.0528564, -0.193359, 0.311157
0.0528564, -0.193359, 0.311157
0.0528564, -0.193359, 0.311157
0.0528564, -0.193359, 0.311157
0.0528564, -0.193359, 0.311157
0.0528564, -0.193359, 0.311157
-0.0314941, -0.0783691, 0.636963
-0.0314941, -0.0783691, 0.636963
-0.0314941, -0.0783691, 0.636963
-0.0314941, -0.0783691, 0.636963
-0.0314941, -0.0783691, 0.636963
-0.0314941, -0.0783691, 0.636963
-0.0314941, -0.0783691, 0.636963
0.136597, -0.0761719, 0.7771
0.136597, -0.0761719, 0.7771
0.136597, -0.0761719, 0.7771
0.136597, -0.0761719, 0.7771
0.136597, -0.0761719, 0.7771
0.136597, -0.0761719, 0.7771
0.136597, -0.0761719, 0.7771
0.378296, -0.106934, 0.504761
0.378296, -0.106934, 0.504761
0.378296, -0.106934, 0.504761
0.378296, -0.106934, 0.504761
0.378296, -0.106934, 0.504761
0.378296, -0.106934, 0.504761
0.378296, -0.106934, 0.504761
0.32251, -0.419189, 0.23999
0.32251, -0.419189, 0.23999
0.32251, -0.419189, 0.23999
0.32251, -0.419189, 0.23999
0.32251, -0.419189, 0.23999
0.32251, -0.419189, 0.23999
0.366821, -0.700928, 0.42334
0.366821, -0.700928, 0.42334
0.366821, -0.700928, 0.42334
0.366821, -0.700928, 0.42334
0.366821, -0.700928, 0.42334
